
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'Fixing typo', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE u APOSTROPHE Paparana SPACE Utama APOSTROPHE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE u APOSTROPHE Paparan SPACE Utama APOSTROPHE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'Fix Another typo in installationtestmnodesinstoncos7py', 1, 1, 1, ' SPACE SPACE SPACE SPACE cmd SPACE EQUALS_SIGN SPACE APOSTROPHE PERCENT_SIGN s SPACE QUOTATION_MARK zstack HYPHEN-MINUS ctl SPACE configure SPACE HYPHEN-MINUS HYPHEN-MINUS duplicate HYPHEN-MINUS to HYPHEN-MINUS remote SPACE root COMMERCIAL_AT PERCENT_SIGN s QUOTATION_MARK APOSTROPHE SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS ssh LOW_LINE cm DIGIT_ONE COMMA SPACE vm DIGIT_TWO LOW_LINE ip RIGHT_PARENTHESIS SLASH_R NEWLINE SPACE SPACE SPACE SPACE cmd SPACE EQUALS_SIGN SPACE APOSTROPHE PERCENT_SIGN s SPACE QUOTATION_MARK zstack HYPHEN-MINUS ctl SPACE configure SPACE HYPHEN-MINUS HYPHEN-MINUS duplicate HYPHEN-MINUS to HYPHEN-MINUS remote SPACE root COMMERCIAL_AT PERCENT_SIGN s QUOTATION_MARK APOSTROPHE SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS ssh LOW_LINE cmd DIGIT_ONE COMMA SPACE vm DIGIT_TWO LOW_LINE ip RIGHT_PARENTHESIS SLASH_R NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'autocommit', 1, 1, 1, ' SPACE SPACE SPACE SPACE lng LOW_LINE diff SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_FIVE SPACE ASTERISK SPACE math FULL_STOP fabs LEFT_PARENTHESIS math FULL_STOP cos LEFT_PARENTHESIS lat RIGHT_PARENTHESIS SPACE ASTERISK SPACE DIGIT_ONE DIGIT_ONE DIGIT_ONE FULL_STOP DIGIT_THREE DIGIT_TWO DIGIT_ONE RIGHT_PARENTHESIS RIGHT_PARENTHESIS SPACE NUMBER_SIGN SPACE LEFT_PARENTHESIS DIGIT_ONE SPACE lng SPACE degree SPACE EQUALS_SIGN SPACE cos LEFT_PARENTHESIS latitude RIGHT_PARENTHESIS SPACE ASTERISK SPACE DIGIT_ONE DIGIT_ONE DIGIT_ONE FULL_STOP DIGIT_THREE DIGIT_TWO DIGIT_ONE COMMA SPACE so SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_FIVE SPACE x SPACE that SPACE gives SPACE same HYPHEN-MINUS ish SPACE distance SPACE as SPACE latitude RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE lng LOW_LINE diff SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_FIVE SPACE ASTERISK SPACE math FULL_STOP fabs LEFT_PARENTHESIS math FULL_STOP cos LEFT_PARENTHESIS lat RIGHT_PARENTHESIS SPACE ASTERISK SPACE DIGIT_ONE DIGIT_ONE DIGIT_ONE FULL_STOP DIGIT_THREE DIGIT_TWO DIGIT_ONE RIGHT_PARENTHESIS SPACE NUMBER_SIGN SPACE LEFT_PARENTHESIS DIGIT_ONE SPACE lng SPACE degree SPACE EQUALS_SIGN SPACE cos LEFT_PARENTHESIS latitude RIGHT_PARENTHESIS SPACE ASTERISK SPACE DIGIT_ONE DIGIT_ONE DIGIT_ONE FULL_STOP DIGIT_THREE DIGIT_TWO DIGIT_ONE COMMA SPACE so SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_FIVE SPACE x SPACE that SPACE gives SPACE same HYPHEN-MINUS ish SPACE distance SPACE as SPACE latitude RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixing a typo', 1, 1, 0, ' SPACE SPACE SPACE SPACE config LOW_LINE name SPACE EQUALS_SIGN SPACE os FULL_STOP getenv LEFT_PARENTHESIS APOSTROPHE FLAKS LOW_LINE CONFIGURATION APOSTROPHE COMMA SPACE APOSTROPHE default APOSTROPHE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE config LOW_LINE name SPACE EQUALS_SIGN SPACE os FULL_STOP getenv LEFT_PARENTHESIS APOSTROPHE FLASK LOW_LINE CONFIGURATION APOSTROPHE COMMA SPACE APOSTROPHE default APOSTROPHE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Signedoffby zry adminztouhouorg', 1, 1, 3, ' TAB TAB if SPACE ProcessMonitorOn COLON NEWLINE TAB TAB if SPACE proccessMonitorOn COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, yes
'Fixed typos', 2, 3, 30, ' SPACE SPACE SPACE SPACE QUOTATION_MARK QUOTATION_MARK QUOTATION_MARK This SPACE  SPACE implements SPACE the SPACE format SPACE described SPACE here COLON SPACE COLON ref COLON GRAVE_ACCENT gadf COLON psf LOW_LINE table GRAVE_ACCENT FULL_STOP NEWLINE SPACE SPACE SPACE SPACE QUOTATION_MARK QUOTATION_MARK QUOTATION_MARK This SPACE  SPACE implements SPACE the SPACE format SPACE described SPACE here COLON SPACE COLON ref COLON GRAVE_ACCENT gadf COLON psf HYPHEN-MINUS table GRAVE_ACCENT FULL_STOP NEWLINE SPACE SPACE SPACE SPACE energy LOW_LINE thqresh LOW_LINE hi SPACE COLON SPACE GRAVE_ACCENT TILDE astropy FULL_STOP units FULL_STOP Quantity GRAVE_ACCENT NEWLINE SPACE SPACE SPACE SPACE energy LOW_LINE thresh LOW_LINE hi SPACE COLON SPACE GRAVE_ACCENT TILDE astropy FULL_STOP units FULL_STOP Quantity GRAVE_ACCENT NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS containment RIGHT_PARENTHESIS NEWLINE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, yes
'Added searchfields', 1, 1, 1, ' SPACE SPACE SPACE SPACE search LOW_LINE fields SPACE EQUALS_SIGN SPACE LEFT_SQUARE_BRACKET APOSTROPHE full LOW_LINE name APOSTROPHE COMMA RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE search LOW_LINE fields SPACE EQUALS_SIGN SPACE LEFT_SQUARE_BRACKET APOSTROPHE full LOW_LINE name APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'gradients are very different there must be a mistake somewhere', 4, 3, 194, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE logger FULL_STOP info LEFT_PARENTHESIS QUOTATION_MARK GRADIENT SPACE IN SPACE LAYER SPACE LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET SPACE IS SPACE REVERSE_SOLIDUS n LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET QUOTATION_MARK FULL_STOP format LEFT_PARENTHESIS li PLUS_SIGN DIGIT_ONE COMMA np FULL_STOP tensordot LEFT_PARENTHESIS deltas LEFT_SQUARE_BRACKET li RIGHT_SQUARE_BRACKET COMMA self FULL_STOP net FULL_STOP par LOW_LINE run LEFT_PARENTHESIS self FULL_STOP dat FULL_STOP traininputs COMMA li RIGHT_PARENTHESIS COMMA LEFT_PARENTHESIS LEFT_PARENTHESIS DIGIT_ZERO COMMA DIGIT_TWO RIGHT_PARENTHESIS COMMA LEFT_PARENTHESIS DIGIT_ZERO COMMA DIGIT_TWO RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE logger FULL_STOP info LEFT_PARENTHESIS QUOTATION_MARK NUMERICAL SPACE GRADIENT SPACE IN SPACE LAYER SPACE LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET SPACE IS SPACE REVERSE_SOLIDUS n LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET QUOTATION_MARK FULL_STOP format LEFT_PARENTHESIS li PLUS_SIGN DIGIT_ONE COMMA self FULL_STOP numgrad LEFT_PARENTHESIS li RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NUMBER_SIGN logger FULL_STOP info LEFT_PARENTHESIS QUOTATION_MARK GRADIENT SPACE IN SPACE LAYER SPACE LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET SPACE IS SPACE REVERSE_SOLIDUS n LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET QUOTATION_MARK FULL_STOP format LEFT_PARENTHESIS li PLUS_SIGN DIGIT_ONE COMMA np FULL_STOP tensordot LEFT_PARENTHESIS deltas LEFT_SQUARE_BRACKET li RIGHT_SQUARE_BRACKET COMMA self FULL_STOP net FULL_STOP par LOW_LINE run LEFT_PARENTHESIS self FULL_STOP dat FULL_STOP traininputs COMMA li RIGHT_PARENTHESIS COMMA LEFT_PARENTHESIS LEFT_PARENTHESIS DIGIT_ZERO COMMA DIGIT_TWO RIGHT_PARENTHESIS COMMA LEFT_PARENTHESIS DIGIT_ZERO COMMA DIGIT_TWO RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NUMBER_SIGN logger FULL_STOP info LEFT_PARENTHESIS QUOTATION_MARK NUMERICAL SPACE GRADIENT SPACE IN SPACE LAYER SPACE LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET SPACE IS SPACE REVERSE_SOLIDUS n LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET QUOTATION_MARK FULL_STOP format LEFT_PARENTHESIS li PLUS_SIGN DIGIT_ONE COMMA self FULL_STOP numgrad LEFT_PARENTHESIS li COMMA epsilon SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ONE RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE logger FULL_STOP info LEFT_PARENTHESIS QUOTATION_MARK REVERSE_SOLIDUS n LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET QUOTATION_MARK FULL_STOP format LEFT_PARENTHESIS np FULL_STOP tensordot LEFT_PARENTHESIS deltas LEFT_SQUARE_BRACKET li RIGHT_SQUARE_BRACKET COMMA self FULL_STOP net FULL_STOP par LOW_LINE run LEFT_PARENTHESIS self FULL_STOP dat FULL_STOP traininputs COMMA li RIGHT_PARENTHESIS COMMA LEFT_PARENTHESIS LEFT_PARENTHESIS DIGIT_ZERO COMMA DIGIT_TWO RIGHT_PARENTHESIS COMMA LEFT_PARENTHESIS DIGIT_ZERO COMMA DIGIT_TWO RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS HYPHEN-MINUS self FULL_STOP numgrad LEFT_PARENTHESIS li COMMA epsilon SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ONE RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE TAB def SPACE numgrad LEFT_PARENTHESIS self COMMA li COMMA epsilon SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ONE RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE def SPACE numgrad LEFT_PARENTHESIS self COMMA li COMMA epsilon SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO DIGIT_ONE RIGHT_PARENTHESIS COLON NEWLINE', 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 8, 8, 0, 0, 8, 1, 10, 0, 21, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 10, yes
'Merge branch master of gitgitassemblacomchipwhisperer', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE scope FULL_STOP connectStatus FULL_STOP connect LEFT_PARENTHESIS self FULL_STOP dis LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE scope FULL_STOP connectStatus FULL_STOP connect LEFT_PARENTHESIS self FULL_STOP dis RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fix intended block', 1, 1, 5, 'time FULL_STOP sleep LEFT_PARENTHESIS DIGIT_ONE DIGIT_ZERO RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE time FULL_STOP sleep LEFT_PARENTHESIS DIGIT_ONE DIGIT_ZERO RIGHT_PARENTHESIS', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fix PEP 8 error in DCIM tests', 1, 1, 4, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Merge pull request 59 from digitaloceandcimtestspep8Fix PEP 8 error in DCIM tests', 1, 1, 4, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Merge branch shelladdhelp of httpsgithubcomChristopherMSpencerpythoncratonclient into shelladdhelp', 1, 1, 4, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE mock FULL_STOP patch LEFT_PARENTHESIS APOSTROPHE sys FULL_STOP stderr APOSTROPHE COMMA SPACE new EQUALS_SIGN six FULL_STOP StringIO LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS SPACE as SPACE mock LOW_LINE stderr COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE mock FULL_STOP patch LEFT_PARENTHESIS APOSTROPHE sys FULL_STOP stderr APOSTROPHE COMMA SPACE new EQUALS_SIGN six FULL_STOP StringIO LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS SPACE as SPACE mock LOW_LINE stderr COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE bot FULL_STOP sendMessage LEFT_PARENTHESIS chat LOW_LINE id COMMA SPACE str LEFT_PARENTHESIS Hi COMMA SPACE I APOSTROPHE m SPACE gosu RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE bot FULL_STOP sendMessage LEFT_PARENTHESIS chat LOW_LINE id COMMA SPACE str LEFT_PARENTHESIS APOSTROPHE Hi COMMA SPACE Im SPACE gosu APOSTROPHE RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixed small mistake', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE index SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE DIGIT_ZERO NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE index SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE DIGIT_ZERO COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Adding scrobbling', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE transcode SPACE is SPACE None NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE transcode SPACE is SPACE None COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'rm comma at setuppyifiersat the end of list to test ifit is the cause of winpython crash atappveyor', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE QUOTATION_MARK Topic SPACE COLON COLON SPACE Scientific SOLIDUS Engineering SPACE COLON COLON SPACE Physics QUOTATION_MARK COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE QUOTATION_MARK Topic SPACE COLON COLON SPACE Scientific SOLIDUS Engineering SPACE COLON COLON SPACE Physics QUOTATION_MARK NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'add missing brackets', 1, 1, 2, 'def SPACE get LOW_LINE sensorboard LOW_LINE mac LOW_LINE addresses COLON NEWLINE def SPACE get LOW_LINE sensorboard LOW_LINE mac LOW_LINE addresses LEFT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fix issue with link', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE link SPACE EQUALS_SIGN SPACE QUOTATION_MARK SPACE LEFT_PARENTHESIS LESS-THAN_SIGN PERCENT_SIGN s VERTICAL_LINE link GREATER-THAN_SIGN RIGHT_PARENTHESIS SPACE QUOTATION_MARK SPACE PERCENT_SIGN SPACE conf LEFT_SQUARE_BRACKET QUOTATION_MARK url QUOTATION_MARK RIGHT_SQUARE_BRACKET PLUS_SIGN name NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE link SPACE EQUALS_SIGN SPACE QUOTATION_MARK SPACE LEFT_PARENTHESIS LESS-THAN_SIGN PERCENT_SIGN s VERTICAL_LINE link GREATER-THAN_SIGN RIGHT_PARENTHESIS SPACE QUOTATION_MARK SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS conf LEFT_SQUARE_BRACKET QUOTATION_MARK url QUOTATION_MARK RIGHT_SQUARE_BRACKET PLUS_SIGN name RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Merge remotetracking branch openmldevelop into develop', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE privatedir SPACE EQUALS_SIGN SPACE cachedir NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE privatedir SPACE EQUALS_SIGN SPACE cachedir NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixing invalid syntax of updating versioninfopy', 2, 2, 17, 'remote LOW_LINE origin SPACE EQUALS_SIGN SPACE git COMMERCIAL_AT github FULL_STOP com COLON samdmarshall SOLIDUS pyconfig FULL_STOP git NEWLINE commit LOW_LINE hash SPACE EQUALS_SIGN SPACE DIGIT_SEVEN DIGIT_ZERO DIGIT_FOUR e DIGIT_TWO ad NEWLINE remote LOW_LINE origin SPACE EQUALS_SIGN SPACE APOSTROPHE git COMMERCIAL_AT github FULL_STOP com COLON samdmarshall SOLIDUS pyconfig FULL_STOP git APOSTROPHE NEWLINE commit LOW_LINE hash SPACE EQUALS_SIGN SPACE APOSTROPHE e DIGIT_EIGHT DIGIT_EIGHT DIGIT_FIVE c DIGIT_THREE DIGIT_SIX APOSTROPHE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
