
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'Fixwineservercall', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE wineserver SPACE EQUALS_SIGN SPACE self FULL_STOP get LOW_LINE executable SPACE PLUS_SIGN SPACE APOSTROPHE server APOSTROPHE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE wineserver SPACE EQUALS_SIGN SPACE self FULL_STOP get LOW_LINE executable LEFT_PARENTHESIS RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE APOSTROPHE server APOSTROPHE NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'bugfixupdateconfigureV', 1, 1, 4, ' SPACE SPACE SPACE SPACE if SPACE APOSTROPHE COMMA APOSTROPHE SPACE in SPACE data LOW_LINE principle COLON NEWLINE SPACE SPACE SPACE SPACE if SPACE not SPACE APOSTROPHE COMMA APOSTROPHE SPACE in SPACE data LOW_LINE principle COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixesforpicture', 1, 1, 38, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE APOSTROPHE picture APOSTROPHE SPACE in SPACE data SPACE and SPACE APOSTROPHE url APOSTROPHE SPACE in SPACE data LEFT_SQUARE_BRACKET APOSTROPHE picture APOSTROPHE RIGHT_SQUARE_BRACKET COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE LEFT_PARENTHESIS APOSTROPHE picture APOSTROPHE SPACE in SPACE data RIGHT_PARENTHESIS SPACE and SPACE LEFT_PARENTHESIS data LEFT_SQUARE_BRACKET APOSTROPHE picture APOSTROPHE RIGHT_SQUARE_BRACKET SPACE is SPACE not SPACE None RIGHT_PARENTHESIS SPACE and SPACE LEFT_PARENTHESIS APOSTROPHE url APOSTROPHE SPACE in SPACE data LEFT_SQUARE_BRACKET APOSTROPHE picture APOSTROPHE RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, yes
'Forwardportcliargument', 1, 1, 12, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE serve LEFT_PARENTHESIS app COMMA SPACE executor EQUALS_SIGN executor RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE serve LEFT_PARENTHESIS app COMMA SPACE executor EQUALS_SIGN executor COMMA SPACE port EQUALS_SIGN port RIGHT_PARENTHESIS', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, yes
'Fixedtypos', 6, 6, 36, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP openPort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP setFilterPos LEFT_PARENTHESIS False RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB c FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE TAB TAB self FULL_STOP ci FULL_STOP closePort LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixedanothertypo', 4, 1, 176, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK Job SPACE group SPACE set SPACE to SPACE QUOTATION_MARK SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS jobGroup RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK No SPACE job SPACE group SPACE specified QUOTATION_MARK RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK Job SPACE group SPACE EQUALS_SIGN SPACE QUOTATION_MARK SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS jobGroup RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE self FULL_STOP getJob LEFT_PARENTHESIS self FULL_STOP jobGroup RIGHT_PARENTHESIS SPACE EQUALS_SIGN EQUALS_SIGN SPACE ResultCode FULL_STOP success COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE self FULL_STOP getJob LEFT_PARENTHESIS jobGroup RIGHT_PARENTHESIS SPACE EQUALS_SIGN EQUALS_SIGN SPACE ResultCode FULL_STOP success COLON NEWLINE', 0, 3, 0, 0, 6, 0, 0, 0, 0, 0, 5, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, yes
'modifieddatamanagerpymodifiedparamspy', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE np FULL_STOP hstack LEFT_PARENTHESIS LEFT_SQUARE_BRACKET ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA COLON DIGIT_ONE RIGHT_SQUARE_BRACKET COMMA SPACE ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA DIGIT_TWO COLON RIGHT_SQUARE_BRACKET RIGHT_SQUARE_BRACKET SPACE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE np FULL_STOP dstack LEFT_PARENTHESIS LEFT_SQUARE_BRACKET ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA COLON DIGIT_ONE RIGHT_SQUARE_BRACKET COMMA SPACE ll LOW_LINE ifier LOW_LINE train LOW_LINE X LEFT_SQUARE_BRACKET COLON COMMA COLON COMMA DIGIT_TWO COLON RIGHT_SQUARE_BRACKET RIGHT_SQUARE_BRACKET SPACE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, yes
'BUGFLASKRestfulAPItoserverJSONnotrendering', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE id APOSTROPHE COLON SPACE self FULL_STOP id COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE id APOSTROPHE COLON SPACE self FULL_STOP id NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'modidy', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE APOSTROPHE DIGIT_FIVE APOSTROPHE SPACE in SPACE s LOW_LINE zone SPACE COLON SPACE or SPACE APOSTROPHE DIGIT_SIX APOSTROPHE SPACE in SPACE s LOW_LINE zone NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE APOSTROPHE DIGIT_FIVE APOSTROPHE SPACE in SPACE s LOW_LINE zone SPACE SPACE or SPACE APOSTROPHE DIGIT_SIX APOSTROPHE SPACE in SPACE s LOW_LINE zone SPACE COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'whoopsmissedone', 1, 1, 1, 'import SPACE enviroment NEWLINE import SPACE environment NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'SensortemperaturayhumedadlistoInicioalarmasensordemovimiento', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP daemon SPACE EQUALS_SIGN SPACE True SEMICOLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP daemon SPACE EQUALS_SIGN SPACE True NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'CorrectedimportCorrectedimport', 1, 1, 11, 'import SPACE Error NEWLINE import SPACE Response NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, yes
'FixorderofargumentsinassertEqualSometestsusedincorrectorderassertEqualobservedexpectedThecorrectorderexpectedbytesttoolsisassertEqualexpectedobservedThispatchfixtheissueChangeIdIdddfdafdbaabffdfaPartialBug', 6, 6, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS COMMA SPACE expected LOW_LINE value RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS expected LOW_LINE value COMMA SPACE test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS COMMA SPACE expected LOW_LINE value RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS expected LOW_LINE value COMMA SPACE test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS COMMA SPACE expected LOW_LINE value RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS expected LOW_LINE value COMMA SPACE test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS COMMA SPACE expected LOW_LINE value RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS expected LOW_LINE value COMMA SPACE test LOW_LINE api FULL_STOP LOW_LINE LOW_LINE json LOW_LINE LOW_LINE LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS six FULL_STOP text LOW_LINE type LEFT_PARENTHESIS actual LOW_LINE value RIGHT_PARENTHESIS COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE six FULL_STOP text LOW_LINE type LEFT_PARENTHESIS expected LOW_LINE value RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP assertEqual LEFT_PARENTHESIS six FULL_STOP text LOW_LINE type LEFT_PARENTHESIS expected LOW_LINE value RIGHT_PARENTHESIS COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE six FULL_STOP text LOW_LINE type LEFT_PARENTHESIS actual LOW_LINE value RIGHT_PARENTHESIS RIGHT_PARENTHESIS', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Smallsyntaxerrorfixed', 2, 1, 20, ' SPACE SPACE SPACE SPACE return SPACE result NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE res SPACE EQUALS_SIGN SPACE BackChaining LOW_LINE Ask LEFT_PARENTHESIS inKB COMMA SPACE g RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE res SPACE EQUALS_SIGN SPACE BackChaining LOW_LINE Ask LEFT_PARENTHESIS inKB COMMA SPACE q RIGHT_PARENTHESIS NEWLINE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, yes
'Smallbugfix', 1, 1, 0, ' TAB TAB if SPACE add LOW_LINE noies SPACE EQUALS_SIGN EQUALS_SIGN SPACE DIGIT_ZERO COLON NEWLINE TAB TAB if SPACE add LOW_LINE noise SPACE EQUALS_SIGN EQUALS_SIGN SPACE DIGIT_ZERO COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
